   Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
 Ac<3, d, d>; 3184.66212;  519.94484;    2.06511;   6576668672;   1073741824;         4;         8;       24;  134217728
 Ac<3, d, d>; 3246.04399;  399.51311;    2.68763;   8724152320;   1073741824;         4;         8;       32;  134217728
 Ac<3, d, d>; 3283.95511;  324.34125;    3.31053;  10871635968;   1073741824;         4;         8;       40;  134217728
 Ac<3, d, d>; 3307.50656;  272.78405;    3.93623;  13019119616;   1073741824;         4;         8;       48;  134217728
 Ac<3, d, d>; 3333.38249;  235.99168;    4.54991;  15166603264;   1073741824;         4;         8;       56;  134217728
 Ac<3, d, d>; 3347.05378;  207.56923;    5.17293;  17314086912;   1073741824;         4;         8;       64;  134217728
 Ac<3, d, d>; 3383.42113;  105.32050;   10.19499;  34493956096;   1073741824;         4;         8;      128;  134217728
 Ac<3, d, d>; 3385.28181;   70.34352;   15.26426;  51673825280;   1073741824;         4;         8;      192;  134217728
 Ac<3, d, d>; 3409.18287;   53.16465;   20.19654;  68853694464;   1073741824;         4;         8;      256;  134217728
 Ac<3, d, d>; 3426.65833;   26.74465;   40.14791; 137573171200;   1073741824;         4;         8;      512;  134217728
 Ac<3, d, f>;  206.85720;  827.42881;    0.64884;    134217728;    536870912;         1;         4;        0;  134217728
 Ac<3, d, f>;  632.52625;  843.36833;    0.63658;    402653184;    536870912;         1;         4;        1;  134217728
 Ac<3, d, f>; 1048.45215;  838.76172;    0.64008;    671088640;    536870912;         1;         4;        2;  134217728
 Ac<3, d, f>; 1450.58173;  828.90385;    0.64769;    939524096;    536870912;         1;         4;        3;  134217728
 Ac<3, d, f>; 1805.21868;  802.31941;    0.66915;   1207959552;    536870912;         1;         4;        4;  134217728
 Ac<3, d, f>; 2035.94975;  740.34536;    0.72516;   1476395008;    536870912;         1;         4;        5;  134217728
 Ac<3, d, f>; 2280.08973;  701.56607;    0.76525;   1744830464;    536870912;         1;         4;        6;  134217728
 Ac<3, d, f>; 2436.64817;  649.77284;    0.82624;   2013265920;    536870912;         1;         4;        7;  134217728
 Ac<3, d, f>; 2480.33502;  583.60824;    0.91992;   2281701376;    536870912;         1;         4;        8;  134217728
 Ac<3, d, f>; 2562.63015;  539.50109;    0.99512;   2550136832;    536870912;         1;         4;        9;  134217728
 Ac<3, d, f>; 2632.61587;  501.45064;    1.07064;   2818572288;    536870912;         1;         4;       10;  134217728
 Ac<3, d, f>; 2694.40639;  468.59242;    1.14571;   3087007744;    536870912;         1;         4;       11;  134217728
 Ac<3, d, f>; 2744.82229;  439.17157;    1.22246;   3355443200;    536870912;         1;         4;       12;  134217728
 Ac<3, d, f>; 2792.01209;  413.63142;    1.29795;   3623878656;    536870912;         1;         4;       13;  134217728
 Ac<3, d, f>; 2834.27853;  390.93497;    1.37330;   3892314112;    536870912;         1;         4;       14;  134217728
 Ac<3, d, f>; 2870.23110;  370.35240;    1.44962;   4160749568;    536870912;         1;         4;       15;  134217728
 Ac<3, d, f>; 2906.34545;  352.28430;    1.52397;   4429185024;    536870912;         1;         4;       16;  134217728
 Ac<3, d, f>; 3075.64458;  251.07303;    2.13831;   6576668672;    536870912;         1;         4;       24;  134217728
 Ac<3, d, f>; 3154.44740;  194.11984;    2.76567;   8724152320;    536870912;         1;         4;       32;  134217728
 Ac<3, d, f>; 3209.30601;  158.48425;    3.38753;  10871635968;    536870912;         1;         4;       40;  134217728
 Ac<3, d, f>; 3173.80745;  130.87866;    4.10205;  13019119616;    536870912;         1;         4;       48;  134217728
 Ac<3, d, f>; 3182.68990;  112.66159;    4.76534;  15166603264;    536870912;         1;         4;       56;  134217728
 Ac<3, d, f>; 3279.07639;  101.67679;    5.28017;  17314086912;    536870912;         1;         4;       64;  134217728
 Ac<3, d, f>; 3364.07393;   52.35913;   10.25363;  34493956096;    536870912;         1;         4;      128;  134217728
 Ac<3, d, f>; 3403.94341;   35.36565;   15.18058;  51673825280;    536870912;         1;         4;      192;  134217728
 Ac<3, d, f>; 3407.35344;   26.56806;   20.20738;  68853694464;    536870912;         1;         4;      256;  134217728
 Ac<3, d, f>; 3436.01351;   13.40883;   40.03860; 137573171200;    536870912;         1;         4;      512;  134217728
 Ac<3, d, f>;  190.85649;  763.42596;    0.70324;    134217728;    536870912;         1;         8;        0;  134217728
 Ac<3, d, f>;  597.24542;  796.32722;    0.67418;    402653184;    536870912;         1;         8;        1;  134217728
