      Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
    Ac<1, d, d>; 7235.64571; 1996.04020;    1.07587;   7784628224;   2147483648;         1;         4;       14;  268435456
    Ac<1, d, d>; 7730.05716; 1994.85346;    1.07651;   8321499136;   2147483648;         1;         4;       15;  268435456
    Ac<1, d, d>; 8226.81368; 1994.37907;    1.07677;   8858370048;   2147483648;         1;         4;       16;  268435456
    Ac<1, d, d>;12221.02033; 1995.26863;    1.07629;  13153337344;   2147483648;         1;         4;       24;  268435456
    Ac<1, d, d>;16216.37837; 1995.86195;    1.07597;  17448304640;   2147483648;         1;         4;       32;  268435456
    Ac<1, d, d>;20191.88769; 1994.26051;    1.07683;  21743271936;   2147483648;         1;         4;       40;  268435456
    Ac<1, d, d>;22631.55722; 1866.52018;    1.15053;  26038239232;   2147483648;         1;         4;       48;  268435456
    Ac<1, d, d>;23381.58132; 1655.33319;    1.29731;  30333206528;   2147483648;         1;         4;       56;  268435456
    Ac<1, d, d>;23675.89436; 1468.27252;    1.46259;  34628173824;   2147483648;         1;         4;       64;  268435456
    Ac<1, d, d>;25043.23953;  779.55609;    2.75475;  68987912192;   2147483648;         1;         4;      128;  268435456
    Ac<1, d, d>;25031.11131;  520.12699;    4.12877; 103347650560;   2147483648;         1;         4;      192;  268435456
    Ac<1, d, d>;25101.23525;  391.44227;    5.48608; 137707388928;   2147483648;         1;         4;      256;  268435456
    Ac<1, d, d>;25435.58983;  198.52168;   10.81738; 275146342400;   2147483648;         1;         4;      512;  268435456
    Ac<1, d, d>;  249.51984; 1996.15875;    1.07581;    268435456;   2147483648;         1;         8;        0;  268435456
    Ac<1, d, d>;  748.84913; 1996.93101;    1.07539;    805306368;   2147483648;         1;         8;        1;  268435456
