      Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
          float; 3098.59554; 1377.15357;    0.77968;   2415919104;   1073741824;         4;         8;        4;  268435456
          float; 3788.72246; 1377.71726;    0.77936;   2952790016;   1073741824;         4;         8;        5;  268435456
          float; 4475.74329; 1377.15178;    0.77968;   3489660928;   1073741824;         4;         8;        6;  268435456
          float; 5164.31918; 1377.15178;    0.77968;   4026531840;   1073741824;         4;         8;        7;  268435456
          float; 5848.10202; 1376.02400;    0.78032;   4563402752;   1073741824;         4;         8;        8;  268435456
          float; 6534.77428; 1375.74195;    0.78048;   5100273664;   1073741824;         4;         8;        9;  268435456
          float; 7230.05625; 1377.15357;    0.77968;   5637144576;   1073741824;         4;         8;       10;  268435456
          float; 7912.13802; 1376.02400;    0.78032;   6174015488;   1073741824;         4;         8;       11;  268435456
          float; 8589.58268; 1374.33323;    0.78128;   6710886400;   1073741824;         4;         8;       12;  268435456
          float; 9274.85013; 1374.05187;    0.78144;   7247757312;   1073741824;         4;         8;       13;  268435456
          float; 9959.83630; 1373.77052;    0.78160;   7784628224;   1073741824;         4;         8;       14;  268435456
          float;10637.99739; 1372.64482;    0.78224;   8321499136;   1073741824;         4;         8;       15;  268435456
          float;11324.31980; 1372.64482;    0.78224;   8858370048;   1073741824;         4;         8;       16;  268435456
          float;16763.48916; 1368.44809;    0.78464;  13153337344;   1073741824;         4;         8;       24;  268435456
          float;19131.87046; 1177.34587;    0.91200;  17448304640;   1073741824;         4;         8;       32;  268435456
          float;19706.36246;  973.15370;    1.10336;  21743271936;   1073741824;         4;         8;       40;  268435456
          float;20042.61163;  826.49945;    1.29914;  26038239232;   1073741824;         4;         8;       48;  268435456
          float;20269.64919;  717.50971;    1.49648;  30333206528;   1073741824;         4;         8;       56;  268435456
          float;20448.36088;  634.05770;    1.69344;  34628173824;   1073741824;         4;         8;       64;  268435456
          float;18501.31630;  287.95823;    3.72881;  68987912192;   1073741824;         4;         8;      128;  268435456
          float;19538.43105;  202.99669;    5.28945; 103347650560;   1073741824;         4;         8;      192;  268435456
          float;19431.25568;  151.51077;    7.08690; 137707388928;   1073741824;         4;         8;      256;  268435456
          float;19946.17527;   77.83873;   13.79444; 275146342400;   1073741824;         4;         8;      512;  268435456
          float;  341.83275; 1367.33099;    0.78528;    268435456;   1073741824;         4;        16;        0;  268435456
          float; 1030.74992; 1374.33323;    0.78128;    805306368;   1073741824;         4;        16;        1;  268435456
          float; 1717.21316; 1373.77052;    0.78160;   1342177280;   1073741824;         4;        16;        2;  268435456
          float; 2407.05504; 1375.46002;    0.78064;   1879048192;   1073741824;         4;        16;        3;  268435456
          float; 3096.05401; 1376.02400;    0.78032;   2415919104;   1073741824;         4;        16;        4;  268435456
