      Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
    Ac<3, d, d>;10726.09120;  222.87982;    9.63516; 103347650560;   2147483648;         1;         2;      192;  268435456
    Ac<3, d, d>;11173.23739;  174.24152;   12.32475; 137707388928;   2147483648;         1;         2;      256;  268435456
    Ac<3, d, d>;11291.78645;   88.13102;   24.36695; 275146342400;   2147483648;         1;         2;      512;  268435456
    Ac<3, d, d>;  132.03181; 1056.25445;    2.03311;    268435456;   2147483648;         1;         8;        0;  268435456
    Ac<3, d, d>;  395.00742; 1053.35311;    2.03871;    805306368;   2147483648;         1;         8;        1;  268435456
    Ac<3, d, d>;  650.78670; 1041.25872;    2.06239;   1342177280;   2147483648;         1;         8;        2;  268435456
    Ac<3, d, d>;  901.10457; 1029.83379;    2.08527;   1879048192;   2147483648;         1;         8;        3;  268435456
    Ac<3, d, d>; 1165.80851; 1036.27423;    2.07231;   2415919104;   2147483648;         1;         8;        4;  268435456
    Ac<3, d, d>; 1431.06453; 1040.77420;    2.06335;   2952790016;   2147483648;         1;         8;        5;  268435456
    Ac<3, d, d>; 1682.64665; 1035.47486;    2.07391;   3489660928;   2147483648;         1;         8;        6;  268435456
    Ac<3, d, d>; 1952.81453; 1041.50109;    2.06191;   4026531840;   2147483648;         1;         8;        7;  268435456
    Ac<3, d, d>; 2211.47372; 1040.69352;    2.06351;   4563402752;   2147483648;         1;         8;        8;  268435456
    Ac<3, d, d>; 2404.16544; 1012.28019;    2.12143;   5100273664;   2147483648;         1;         8;        9;  268435456
    Ac<3, d, d>; 2705.18185; 1030.54547;    2.08383;   5637144576;   2147483648;         1;         8;       10;  268435456
    Ac<3, d, d>; 2991.99386; 1040.69352;    2.06351;   6174015488;   2147483648;         1;         8;       11;  268435456
    Ac<3, d, d>; 3210.83995; 1027.46878;    2.09007;   6710886400;   2147483648;         1;         8;       12;  268435456
    Ac<3, d, d>; 3371.43896;  998.94488;    2.14975;   7247757312;   2147483648;         1;         8;       13;  268435456
    Ac<3, d, d>; 3623.33229;  999.53994;    2.14847;   7784628224;   2147483648;         1;         8;       14;  268435456
    Ac<3, d, d>; 3567.92016;  920.75359;    2.33231;   8321499136;   2147483648;         1;         8;       15;  268435456
    Ac<3, d, d>; 3327.42475;  806.64842;    2.66223;   8858370048;   2147483648;         1;         8;       16;  268435456
    Ac<3, d, d>; 5804.46568;  947.66787;    2.26607;  13153337344;   2147483648;         1;         8;       24;  268435456
    Ac<3, d, d>; 8222.91992; 1012.05168;    2.12191;  17448304640;   2147483648;         1;         8;       32;  268435456
    Ac<3, d, d>; 9442.46666;  932.58930;    2.30271;  21743271936;   2147483648;         1;         8;       40;  268435456
    Ac<3, d, d>;10004.27983;  825.09524;    2.60271;  26038239232;   2147483648;         1;         8;       48;  268435456
    Ac<3, d, d>;10535.33004;  745.86407;    2.87919;  30333206528;   2147483648;         1;         8;       56;  268435456
